block,response,text,time_elapsed,condition,participant_id,study_id,session_id
practice_a,"[""cat""]",The children found the %butter% under the house.,35200,condition_a,65f48503f9b5e6a629ba03c8,,
practice_a,"[""chart""]",My teacher drew  a(n)  %ladder% in our class.,55818,condition_a,65f48503f9b5e6a629ba03c8,,
practice_a,"[""writer""]",An author is called  a(n)  %writer% sometimes.,62450,condition_a,65f48503f9b5e6a629ba03c8,,
practice_a,"[""cans""]",My brother collects %bottles% for recycling.,66782,condition_a,65f48503f9b5e6a629ba03c8,,
practice_b,"[""church""]",The children sang at the %battle% last week.,80000,condition_a,65f48503f9b5e6a629ba03c8,,
practice_b,"[""souvenir""]",The man found  a(n)  %fiddle% from Italy.,121238,condition_a,65f48503f9b5e6a629ba03c8,,
practice_b,"[""stack""]",The child found a way to %whittle% sticks.,133595,condition_a,65f48503f9b5e6a629ba03c8,,
practice_b,"[""walk""]",The geese like to %waddle% down to the pond.,144391,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""front""]",The sailor stood at the %helm% of the ship.,161127,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""woman""]",The book had a picture of  a(n)  %cell% in it.,172602,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""book""]",Mary found a new %tale% about zebras.,179758,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""deer""]",The hunters were hunting %elk% this season.,183917,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""news""]",The woman saw the %cotton% yesterday.,199078,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""England""]",Prince William returned to %Britain% after his trip.,206532,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""crafts""]",My table was covered with %mail% from yesterday.,223351,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""blinds""]",The windows need %curtains% to block the sun.,234916,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""gloves""]",The children's hands need %mittens% for the snow.,241730,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""printer""]",The lawyer bought a new %fountain% for the firm.,254166,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""cover""]",The book needs  a(n)  %belt% for decoration.,260458,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""water""]",The Vikings are drinking %ale% out of horns.,265170,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""kitten""]",The cat feeds her tiny %kittens% with a mouse.,275291,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""trending""]",I heard about the new %health% fad this week.,284507,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""cars""]",The man watches shows about %Latin% on YouTube.,297691,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""villan""]",Many fantasy books contain a(n) %elf% in them.,306113,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""bone""]",The dog saw  a(n)  %button% next to its dish.,311338,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""track""]",The train travels by %rail% to the seaside.,330549,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""drink""]",The parents found  a(n)  %nail% in the cupholder.,337085,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""dog""]",The children saw the %wells% over the ridge.,344096,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""shell""]",The hermit crab needs a new %shell% today.,351602,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""couch""]",The dog sleeps on the %trail% during the day.,356172,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""tullips""]",Monterey Bay is home to %whales% in the Spring,367875,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""bread""]",The French are eating the %snails% at the restaurant,374359,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""pint""]",The school lunch came with snacks and  a(n)  %carton% of milk.,384543,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""vegetables""]",The smoothie is made with %kale% from the garden,394191,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""snack""]",The children heard about a(n) %sale% on cheese.,415916,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""ride""]",The children needed  a(n)  %bell% for the event.,420567,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""screws""]",The carpenter used %elm% for the cabinet.,434810,condition_a,65f48503f9b5e6a629ba03c8,,
main,"[""zebra""]",The man learned about the %mountains% in Africa.,449662,condition_a,65f48503f9b5e6a629ba03c8,,
