block,response,text,time_elapsed,condition,participant_id,study_id,session_id
practice_a,"[""key""]",The children found the %butter% under the house.,23049,condition_b,6516e32ffccf8981620a78cb,,
practice_a,"[""house""]",My teacher drew  a(n)  %ladder% in our class.,42046,condition_b,6516e32ffccf8981620a78cb,,
practice_a,"[""writer""]",An author is called  a(n)  %writer% sometimes.,54257,condition_b,6516e32ffccf8981620a78cb,,
practice_a,"[""can""]",My brother collects %bottles% for recycling.,59210,condition_b,6516e32ffccf8981620a78cb,,
practice_b,"[""campfire""]",The children sang at the %battle% last week.,70494,condition_b,6516e32ffccf8981620a78cb,,
practice_b,"[""bible""]",The man found  a(n)  %fiddle% from Italy.,85050,condition_b,6516e32ffccf8981620a78cb,,
practice_b,"[""collect""]",The child found a way to %whittle% sticks.,96541,condition_b,6516e32ffccf8981620a78cb,,
practice_b,"[""walk""]",The geese like to %waddle% down to the pond.,105215,condition_b,6516e32ffccf8981620a78cb,,
main,"[""porcupine""]",The woods are home to a(n) %elf% since last year.,126381,condition_b,6516e32ffccf8981620a78cb,,
main,"[""key""]",The watchman found the %rails% last Friday night.,137423,condition_b,6516e32ffccf8981620a78cb,,
main,"[""money""]",He was looking for the %ale% on the shelf.,148724,condition_b,6516e32ffccf8981620a78cb,,
main,"[""mailbox""]",I crashed into a(n) %elk% on my way home.,160382,condition_b,6516e32ffccf8981620a78cb,,
main,"[""read""]",Many children learn about %Britain% in school.,167624,condition_b,6516e32ffccf8981620a78cb,,
main,"[""sale""]",The store is ready for the %sale% next weekend.,174243,condition_b,6516e32ffccf8981620a78cb,,
main,"[""Italian""]",The Roman people spoke %Latin% in ancient times.,195584,condition_b,6516e32ffccf8981620a78cb,,
main,"[""net""]",The acrobat landed near the %helm% safely.,202226,condition_b,6516e32ffccf8981620a78cb,,
main,"[""signatures""]",She will need seven %cartons% by Tuesday.,212813,condition_b,6516e32ffccf8981620a78cb,,
main,"[""mouse""]",The children found  a(n)  %whale% in the backyard.,227400,condition_b,6516e32ffccf8981620a78cb,,
main,"[""color""]",The sweater had lovely %buttons% of gold.,237139,condition_b,6516e32ffccf8981620a78cb,,
main,"[""cucumbers""]",The gardener planted %shells% in the beds.,247774,condition_b,6516e32ffccf8981620a78cb,,
main,"[""mountains""]",The backpacker hiked in the %mountains% last weekend.,257537,condition_b,6516e32ffccf8981620a78cb,,
main,"[""eyes""]",The doctor checked the child's %health% yesterday.,276318,condition_b,6516e32ffccf8981620a78cb,,
main,"[""bacteria""]",The student saw the %cell% with the microscope.,284440,condition_b,6516e32ffccf8981620a78cb,,
main,"[""belt""]",The man bought a leather %belt% for his pants.,291249,condition_b,6516e32ffccf8981620a78cb,,
main,"[""news""]",The reporter heard the %tale% about Bigfoot.,299109,condition_b,6516e32ffccf8981620a78cb,,
main,"[""ice""]",My pharmacist used %elm% for the cough drops.,314393,condition_b,6516e32ffccf8981620a78cb,,
main,"[""trail""]",The hiker found a new %trail% in the woods.,322747,condition_b,6516e32ffccf8981620a78cb,,
main,"[""cotton""]",The shirt was made of %cotton% rather than wool.,330413,condition_b,6516e32ffccf8981620a78cb,,
main,"[""bell""]",The baroness rang  a(n)  %bell% for service.,336639,condition_b,6516e32ffccf8981620a78cb,,
main,"[""pool""]",The water splashed in the %fountain% noisely.,344233,condition_b,6516e32ffccf8981620a78cb,,
main,"[""nail""]",The carpenter hammered the %nail% firmly.,350803,condition_b,6516e32ffccf8981620a78cb,,
main,"[""wells""]",Texas has many oil %wells% in the fields.,360269,condition_b,6516e32ffccf8981620a78cb,,
main,"[""neighbor""]",They heard the noise from the %kitten% next door.,368952,condition_b,6516e32ffccf8981620a78cb,,
main,"[""battery""]",The mechanic found the %kale% in the trunk.,381516,condition_b,6516e32ffccf8981620a78cb,,
main,"[""cat""]",The children saw the %mittens% on the sofa.,387104,condition_b,6516e32ffccf8981620a78cb,,
main,"[""mail""]",They received a letter in the %mail% today.,393070,condition_b,6516e32ffccf8981620a78cb,,
main,"[""moon""]",The children saw the %curtains% from outside.,399856,condition_b,6516e32ffccf8981620a78cb,,
main,"[""glass""]",The woman saw  a(n)  %snail% next to the milk.,412788,condition_b,6516e32ffccf8981620a78cb,,
