block,response,text,time_elapsed,condition,participant_id,study_id,session_id
practice_a,"[""basement""]",The children found the %butter% under the house.,14594,condition_a,6722eefb6690d659a3db4560,,
practice_a,"[""pig""]",My teacher drew  a(n)  %ladder% in our class.,18926,condition_a,6722eefb6690d659a3db4560,,
practice_a,"[""writer""]",An author is called  a(n)  %writer% sometimes.,25429,condition_a,6722eefb6690d659a3db4560,,
practice_a,"[""cans""]",My brother collects %bottles% for recycling.,30063,condition_a,6722eefb6690d659a3db4560,,
practice_b,"[""program""]",The children sang at the %battle% last week.,38496,condition_a,6722eefb6690d659a3db4560,,
practice_b,"[""boot""]",The man found  a(n)  %fiddle% from Italy.,46361,condition_a,6722eefb6690d659a3db4560,,
practice_b,"[""throw""]",The child found a way to %whittle% sticks.,52113,condition_a,6722eefb6690d659a3db4560,,
practice_b,"[""waddle""]",The geese like to %waddle% down to the pond.,107259,condition_a,6722eefb6690d659a3db4560,,
main,"[""end""]",The sailor stood at the %helm% of the ship.,113490,condition_a,6722eefb6690d659a3db4560,,
main,"[""fish""]",The book had a picture of  a(n)  %cell% in it.,118290,condition_a,6722eefb6690d659a3db4560,,
main,"[""fact""]",Mary found a new %tale% about zebras.,121990,condition_a,6722eefb6690d659a3db4560,,
main,"[""deer""]",The hunters were hunting %elk% this season.,127044,condition_a,6722eefb6690d659a3db4560,,
main,"[""man""]",The woman saw the %cotton% yesterday.,130999,condition_a,6722eefb6690d659a3db4560,,
main,"[""England""]",Prince William returned to %Britain% after his trip.,137490,condition_a,6722eefb6690d659a3db4560,,
main,"[""dust""]",My table was covered with %mail% from yesterday.,140860,condition_a,6722eefb6690d659a3db4560,,
main,"[""blinds""]",The windows need %curtains% to block the sun.,147242,condition_a,6722eefb6690d659a3db4560,,
main,"[""gloves""]",The children's hands need %mittens% for the snow.,151421,condition_a,6722eefb6690d659a3db4560,,
main,"[""desk""]",The lawyer bought a new %fountain% for the firm.,161324,condition_a,6722eefb6690d659a3db4560,,
main,"[""cover""]",The book needs  a(n)  %belt% for decoration.,165688,condition_a,6722eefb6690d659a3db4560,,
main,"[""water""]",The Vikings are drinking %ale% out of horns.,172219,condition_a,6722eefb6690d659a3db4560,,
main,"[""stomach""]",The cat feeds her tiny %kittens% with a mouse.,179853,condition_a,6722eefb6690d659a3db4560,,
main,"[""hip""]",I heard about the new %health% fad this week.,189290,condition_a,6722eefb6690d659a3db4560,,
main,"[""zebras""]",The man watches shows about %Latin% on YouTube.,194352,condition_a,6722eefb6690d659a3db4560,,
main,"[""lore""]",Many fantasy books contain a(n) %elf% in them.,209004,condition_a,6722eefb6690d659a3db4560,,
main,"[""mouse""]",The dog saw  a(n)  %button% next to its dish.,219300,condition_a,6722eefb6690d659a3db4560,,
main,"[""rails""]",The train travels by %rail% to the seaside.,228834,condition_a,6722eefb6690d659a3db4560,,
main,"[""cup""]",The parents found  a(n)  %nail% in the cupholder.,233535,condition_a,6722eefb6690d659a3db4560,,
main,"[""water""]",The children saw the %wells% over the ridge.,238584,condition_a,6722eefb6690d659a3db4560,,
main,"[""home""]",The hermit crab needs a new %shell% today.,264967,condition_a,6722eefb6690d659a3db4560,,
main,"[""couch""]",The dog sleeps on the %trail% during the day.,271200,condition_a,6722eefb6690d659a3db4560,,
main,"[""winds""]",Monterey Bay is home to %whales% in the Spring,288482,condition_a,6722eefb6690d659a3db4560,,
main,"[""baguettes""]",The French are eating the %snails% at the restaurant,293984,condition_a,6722eefb6690d659a3db4560,,
main,"[""carton""]",The school lunch came with snacks and  a(n)  %carton% of milk.,299316,condition_a,6722eefb6690d659a3db4560,,
main,"[""fruits""]",The smoothie is made with %kale% from the garden,317114,condition_a,6722eefb6690d659a3db4560,,
main,"[""bacon""]",The children heard about a(n) %sale% on cheese.,336012,condition_a,6722eefb6690d659a3db4560,,
main,"[""chaperone""]",The children needed  a(n)  %bell% for the event.,421659,condition_a,6722eefb6690d659a3db4560,,
main,"[""resin""]",The carpenter used %elm% for the cabinet.,427924,condition_a,6722eefb6690d659a3db4560,,
main,"[""children""]",The man learned about the %mountains% in Africa.,432644,condition_a,6722eefb6690d659a3db4560,,
