block,response,text,time_elapsed,condition,participant_id,study_id,session_id
practice_a,"[""tools""]",The children found the %butter% under the house.,30351,condition_b,69867790076223c8704bd4b2,,
practice_a,"[""apple""]",My teacher drew  a(n)  %ladder% in our class.,33330,condition_b,69867790076223c8704bd4b2,,
practice_a,"[""artist""]",An author is called  a(n)  %writer% sometimes.,39871,condition_b,69867790076223c8704bd4b2,,
practice_a,"[""cans""]",My brother collects %bottles% for recycling.,43459,condition_b,69867790076223c8704bd4b2,,
practice_b,"[""church""]",The children sang at the %battle% last week.,53391,condition_b,69867790076223c8704bd4b2,,
practice_b,"[""olive""]",The man found  a(n)  %fiddle% from Italy.,62775,condition_b,69867790076223c8704bd4b2,,
practice_b,"[""pick""]",The child found a way to %whittle% sticks.,70950,condition_b,69867790076223c8704bd4b2,,
practice_b,"[""swim""]",The geese like to %waddle% down to the pond.,74892,condition_b,69867790076223c8704bd4b2,,
main,"[""opossum""]",The woods are home to a(n) %elf% since last year.,88891,condition_b,69867790076223c8704bd4b2,,
main,"[""culprit""]",The watchman found the %rails% last Friday night.,95087,condition_b,69867790076223c8704bd4b2,,
main,"[""book""]",He was looking for the %ale% on the shelf.,97894,condition_b,69867790076223c8704bd4b2,,
main,"[""alien""]",I crashed into a(n) %elk% on my way home.,101298,condition_b,69867790076223c8704bd4b2,,
main,"[""drugs""]",Many children learn about %Britain% in school.,105872,condition_b,69867790076223c8704bd4b2,,
main,"[""show""]",The store is ready for the %sale% next weekend.,109119,condition_b,69867790076223c8704bd4b2,,
main,"[""greek""]",The Roman people spoke %Latin% in ancient times.,114662,condition_b,69867790076223c8704bd4b2,,
main,"[""stage""]",The acrobat landed near the %helm% safely.,121066,condition_b,69867790076223c8704bd4b2,,
main,"[""dwarves""]",She will need seven %cartons% by Tuesday.,125185,condition_b,69867790076223c8704bd4b2,,
main,"[""bug""]",The children found  a(n)  %whale% in the backyard.,129524,condition_b,69867790076223c8704bd4b2,,
main,"[""trim""]",The sweater had lovely %buttons% of gold.,135144,condition_b,69867790076223c8704bd4b2,,
main,"[""flowers""]",The gardener planted %shells% in the beds.,138550,condition_b,69867790076223c8704bd4b2,,
main,"[""appalachian""]",The backpacker hiked in the %mountains% last weekend.,143589,condition_b,69867790076223c8704bd4b2,,
main,"[""throat""]",The doctor checked the child's %health% yesterday.,147708,condition_b,69867790076223c8704bd4b2,,
main,"[""bacteria""]",The student saw the %cell% with the microscope.,152362,condition_b,69867790076223c8704bd4b2,,
main,"[""strap""]",The man bought a leather %belt% for his pants.,158122,condition_b,69867790076223c8704bd4b2,,
main,"[""news""]",The reporter heard the %tale% about Bigfoot.,161134,condition_b,69867790076223c8704bd4b2,,
main,"[""halls""]",My pharmacist used %elm% for the cough drops.,169198,condition_b,69867790076223c8704bd4b2,,
main,"[""specimen""]",The hiker found a new %trail% in the woods.,174443,condition_b,69867790076223c8704bd4b2,,
main,"[""cotton""]",The shirt was made of %cotton% rather than wool.,178982,condition_b,69867790076223c8704bd4b2,,
main,"[""bell""]",The baroness rang  a(n)  %bell% for service.,182426,condition_b,69867790076223c8704bd4b2,,
main,"[""pond""]",The water splashed in the %fountain% noisely.,185923,condition_b,69867790076223c8704bd4b2,,
main,"[""nail""]",The carpenter hammered the %nail% firmly.,188984,condition_b,69867790076223c8704bd4b2,,
main,"[""rigs""]",Texas has many oil %wells% in the fields.,192261,condition_b,69867790076223c8704bd4b2,,
main,"[""neighbors""]",They heard the noise from the %kitten% next door.,197419,condition_b,69867790076223c8704bd4b2,,
main,"[""junk""]",The mechanic found the %kale% in the trunk.,203266,condition_b,69867790076223c8704bd4b2,,
main,"[""cat""]",The children saw the %mittens% on the sofa.,206020,condition_b,69867790076223c8704bd4b2,,
main,"[""mail""]",They received a letter in the %mail% today.,209036,condition_b,69867790076223c8704bd4b2,,
main,"[""dog""]",The children saw the %curtains% from outside.,212119,condition_b,69867790076223c8704bd4b2,,
main,"[""jar""]",The woman saw  a(n)  %snail% next to the milk.,219382,condition_b,69867790076223c8704bd4b2,,
