block,response,text,time_elapsed,condition,participant_id,study_id,session_id
practice_a,"[""shovel""]",The children found the %butter% under the house.,22389,condition_b,6486aa634b94f1dd568fd487,,
practice_a,"[""circle""]",My teacher drew  a(n)  %ladder% in our class.,29168,condition_b,6486aa634b94f1dd568fd487,,
practice_a,"[""writer""]",An author is called  a(n)  %writer% sometimes.,34331,condition_b,6486aa634b94f1dd568fd487,,
practice_a,"[""cans""]",My brother collects %bottles% for recycling.,38398,condition_b,6486aa634b94f1dd568fd487,,
practice_b,"[""church""]",The children sang at the %battle% last week.,48900,condition_b,6486aa634b94f1dd568fd487,,
practice_b,"[""artichoke""]",The man found  a(n)  %fiddle% from Italy.,57113,condition_b,6486aa634b94f1dd568fd487,,
practice_b,"[""gather""]",The child found a way to %whittle% sticks.,62675,condition_b,6486aa634b94f1dd568fd487,,
practice_b,"[""waddle""]",The geese like to %waddle% down to the pond.,70583,condition_b,6486aa634b94f1dd568fd487,,
main,"[""deer""]",The woods are home to a(n) %elf% since last year.,83124,condition_b,6486aa634b94f1dd568fd487,,
main,"[""thief""]",The watchman found the %rails% last Friday night.,89223,condition_b,6486aa634b94f1dd568fd487,,
main,"[""book""]",He was looking for the %ale% on the shelf.,96432,condition_b,6486aa634b94f1dd568fd487,,
main,"[""tree""]",I crashed into a(n) %elk% on my way home.,104558,condition_b,6486aa634b94f1dd568fd487,,
main,"[""history""]",Many children learn about %Britain% in school.,112314,condition_b,6486aa634b94f1dd568fd487,,
main,"[""sale""]",The store is ready for the %sale% next weekend.,121151,condition_b,6486aa634b94f1dd568fd487,,
main,"[""latin""]",The Roman people spoke %Latin% in ancient times.,125782,condition_b,6486aa634b94f1dd568fd487,,
main,"[""crowd""]",The acrobat landed near the %helm% safely.,131231,condition_b,6486aa634b94f1dd568fd487,,
main,"[""cupcakes""]",She will need seven %cartons% by Tuesday.,139249,condition_b,6486aa634b94f1dd568fd487,,
main,"[""skull""]",The children found  a(n)  %whale% in the backyard.,144206,condition_b,6486aa634b94f1dd568fd487,,
main,"[""designs""]",The sweater had lovely %buttons% of gold.,157945,condition_b,6486aa634b94f1dd568fd487,,
main,"[""tulips""]",The gardener planted %shells% in the beds.,163001,condition_b,6486aa634b94f1dd568fd487,,
main,"[""rain""]",The backpacker hiked in the %mountains% last weekend.,167921,condition_b,6486aa634b94f1dd568fd487,,
main,"[""temperature""]",The doctor checked the child's %health% yesterday.,174888,condition_b,6486aa634b94f1dd568fd487,,
main,"[""cell""]",The student saw the %cell% with the microscope.,179334,condition_b,6486aa634b94f1dd568fd487,,
main,"[""belt""]",The man bought a leather %belt% for his pants.,184005,condition_b,6486aa634b94f1dd568fd487,,
main,"[""rumor""]",The reporter heard the %tale% about Bigfoot.,188017,condition_b,6486aa634b94f1dd568fd487,,
main,"[""bags""]",My pharmacist used %elm% for the cough drops.,194206,condition_b,6486aa634b94f1dd568fd487,,
main,"[""trail""]",The hiker found a new %trail% in the woods.,199783,condition_b,6486aa634b94f1dd568fd487,,
main,"[""cotton""]",The shirt was made of %cotton% rather than wool.,204266,condition_b,6486aa634b94f1dd568fd487,,
main,"[""bell""]",The baroness rang  a(n)  %bell% for service.,208557,condition_b,6486aa634b94f1dd568fd487,,
main,"[""bucket""]",The water splashed in the %fountain% noisely.,213367,condition_b,6486aa634b94f1dd568fd487,,
main,"[""nail""]",The carpenter hammered the %nail% firmly.,217734,condition_b,6486aa634b94f1dd568fd487,,
main,"[""wells""]",Texas has many oil %wells% in the fields.,222523,condition_b,6486aa634b94f1dd568fd487,,
main,"[""baby""]",They heard the noise from the %kitten% next door.,229332,condition_b,6486aa634b94f1dd568fd487,,
main,"[""jack""]",The mechanic found the %kale% in the trunk.,236894,condition_b,6486aa634b94f1dd568fd487,,
main,"[""pillows""]",The children saw the %mittens% on the sofa.,245073,condition_b,6486aa634b94f1dd568fd487,,
main,"[""mail""]",They received a letter in the %mail% today.,250573,condition_b,6486aa634b94f1dd568fd487,,
main,"[""deer""]",The children saw the %curtains% from outside.,256487,condition_b,6486aa634b94f1dd568fd487,,
main,"[""cricket""]",The woman saw  a(n)  %snail% next to the milk.,262559,condition_b,6486aa634b94f1dd568fd487,,
