block,response,text,time_elapsed,condition,participant_id,study_id,session_id
practice_a,"[""ball""]",The children found the %butter% under the house.,29775,condition_b,662c299e6db88649ff13ccae,,
practice_a,"[""circle""]",My teacher drew  a(n)  %ladder% in our class.,43938,condition_b,662c299e6db88649ff13ccae,,
practice_a,"[""writer""]",An author is called  a(n)  %writer% sometimes.,54718,condition_b,662c299e6db88649ff13ccae,,
practice_a,"[""cans""]",My brother collects %bottles% for recycling.,59414,condition_b,662c299e6db88649ff13ccae,,
practice_b,"[""concert""]",The children sang at the %battle% last week.,71320,condition_b,662c299e6db88649ff13ccae,,
practice_b,"[""vase""]",The man found  a(n)  %fiddle% from Italy.,77575,condition_b,662c299e6db88649ff13ccae,,
practice_b,"[""stack""]",The child found a way to %whittle% sticks.,86038,condition_b,662c299e6db88649ff13ccae,,
practice_b,"[""fly""]",The geese like to %waddle% down to the pond.,91802,condition_b,662c299e6db88649ff13ccae,,
main,"[""deer""]",The woods are home to a(n) %elf% since last year.,117074,condition_b,662c299e6db88649ff13ccae,,
main,"[""burglar""]",The watchman found the %rails% last Friday night.,124862,condition_b,662c299e6db88649ff13ccae,,
main,"[""soup""]",He was looking for the %ale% on the shelf.,131660,condition_b,662c299e6db88649ff13ccae,,
main,"[""curb""]",I crashed into a(n) %elk% on my way home.,139292,condition_b,662c299e6db88649ff13ccae,,
main,"[""math""]",Many children learn about %Britain% in school.,150846,condition_b,662c299e6db88649ff13ccae,,
main,"[""sale""]",The store is ready for the %sale% next weekend.,155378,condition_b,662c299e6db88649ff13ccae,,
main,"[""italian""]",The Roman people spoke %Latin% in ancient times.,164063,condition_b,662c299e6db88649ff13ccae,,
main,"[""net""]",The acrobat landed near the %helm% safely.,174063,condition_b,662c299e6db88649ff13ccae,,
main,"[""volunteers""]",She will need seven %cartons% by Tuesday.,181219,condition_b,662c299e6db88649ff13ccae,,
main,"[""rock""]",The children found  a(n)  %whale% in the backyard.,191327,condition_b,662c299e6db88649ff13ccae,,
main,"[""threads""]",The sweater had lovely %buttons% of gold.,199319,condition_b,662c299e6db88649ff13ccae,,
main,"[""flowers""]",The gardener planted %shells% in the beds.,204085,condition_b,662c299e6db88649ff13ccae,,
main,"[""forest""]",The backpacker hiked in the %mountains% last weekend.,219925,condition_b,662c299e6db88649ff13ccae,,
main,"[""temperature""]",The doctor checked the child's %health% yesterday.,225917,condition_b,662c299e6db88649ff13ccae,,
main,"[""cell""]",The student saw the %cell% with the microscope.,238951,condition_b,662c299e6db88649ff13ccae,,
main,"[""belt""]",The man bought a leather %belt% for his pants.,243685,condition_b,662c299e6db88649ff13ccae,,
main,"[""stories""]",The reporter heard the %tale% about Bigfoot.,250558,condition_b,662c299e6db88649ff13ccae,,
main,"[""bags""]",My pharmacist used %elm% for the cough drops.,268986,condition_b,662c299e6db88649ff13ccae,,
main,"[""plant""]",The hiker found a new %trail% in the woods.,276627,condition_b,662c299e6db88649ff13ccae,,
main,"[""cotton""]",The shirt was made of %cotton% rather than wool.,281947,condition_b,662c299e6db88649ff13ccae,,
main,"[""bell""]",The baroness rang  a(n)  %bell% for service.,288875,condition_b,662c299e6db88649ff13ccae,,
main,"[""pool""]",The water splashed in the %fountain% noisely.,294531,condition_b,662c299e6db88649ff13ccae,,
main,"[""nail""]",The carpenter hammered the %nail% firmly.,299337,condition_b,662c299e6db88649ff13ccae,,
main,"[""rigs""]",Texas has many oil %wells% in the fields.,304765,condition_b,662c299e6db88649ff13ccae,,
main,"[""people""]",They heard the noise from the %kitten% next door.,310171,condition_b,662c299e6db88649ff13ccae,,
main,"[""jack""]",The mechanic found the %kale% in the trunk.,315071,condition_b,662c299e6db88649ff13ccae,,
main,"[""puppy""]",The children saw the %mittens% on the sofa.,329521,condition_b,662c299e6db88649ff13ccae,,
main,"[""mail""]",They received a letter in the %mail% today.,333824,condition_b,662c299e6db88649ff13ccae,,
main,"[""house""]",The children saw the %curtains% from outside.,349164,condition_b,662c299e6db88649ff13ccae,,
main,"[""mug""]",The woman saw  a(n)  %snail% next to the milk.,363235,condition_b,662c299e6db88649ff13ccae,,
