"block","response","text","time_elapsed","condition","participant_id","study_id","session_id"
"practice_a","[""ball""]","The children found the %butter% under the house.","42920","condition_a","55411","",""
"practice_a","[""bird""]","My teacher drew  a(n)  %ladder% in our class.","53562","condition_a","55411","",""
"practice_a","[""writer""]","An author is called  a(n)  %writer% sometimes.","64752","condition_a","55411","",""
"practice_a","[""cans""]","My brother collects %bottles% for recycling.","72963","condition_a","55411","",""
"practice_b","[""play""]","The children sang at the %battle% last week.","92097","condition_a","55411","",""
"practice_b","[""painting""]","The man found  a(n)  %fiddle% from Italy.","108419","condition_a","55411","",""
"practice_b","[""paint""]","The child found a way to %whittle% sticks.","134517","condition_a","55411","",""
"practice_b","[""walk""]","The geese like to %waddle% down to the pond.","143728","condition_a","55411","",""
"main","[""back""]","The sailor stood at the %helm% of the ship.","158302","condition_a","55411","",""
"main","[""cow""]","The book had a picture of  a(n)  %cell% in it.","168605","condition_a","55411","",""
"main","[""book""]","Mary found a new %tale% about zebras.","185024","condition_a","55411","",""
"main","[""rabbits""]","The hunters were hunting %elk% this season.","193626","condition_a","55411","",""
"main","[""owner""]","The woman saw the %cotton% yesterday.","212606","condition_a","55411","",""
"main","[""home""]","Prince William returned to %Britain% after his trip.","228574","condition_a","55411","",""
"main","[""trash""]","My table was covered with %mail% from yesterday.","240461","condition_a","55411","",""
"main","[""blinds""]","The windows need %curtains% to block the sun.","254224","condition_a","55411","",""
"main","[""gloves""]","The children's hands need %mittens% for the snow.","263632","condition_a","55411","",""
"main","[""table""]","The lawyer bought a new %fountain% for the firm.","286825","condition_a","55411","",""
"main","[""picture""]","The book needs  a(n)  %belt% for decoration.","308782","condition_a","55411","",""
"main","[""beer""]","The Vikings are drinking %ale% out of horns.","326285","condition_a","55411","",""
"main","[""kitten""]","The cat feeds her tiny %kittens% with a mouse.","338879","condition_a","55411","",""
"main","[""dance""]","I heard about the new %health% fad this week.","379244","condition_a","55411","",""
"main","[""cooking""]","The man watches shows about %Latin% on YouTube.","392509","condition_a","55411","",""
"main","[""queen""]","Many fantasy books contain a(n) %elf% in them.","413597","condition_a","55411","",""
"main","[""bone""]","The dog saw  a(n)  %button% next to its dish.","425004","condition_a","55411","",""
"main","[""tracks""]","The train travels by %rail% to the seaside.","437106","condition_a","55411","",""
"main","[""coins""]","The parents found  a(n)  %nail% in the cupholder.","453958","condition_a","55411","",""
"main","[""rainbow""]","The children saw the %wells% over the ridge.","467544","condition_a","55411","",""
"main","[""home""]","The hermit crab needs a new %shell% today.","478214","condition_a","55411","",""
"main","[""couch""]","The dog sleeps on the %trail% during the day.","490143","condition_a","55411","",""
"main","[""tourist""]","Monterey Bay is home to %whales% in the Spring","516686","condition_a","55411","",""
"main","[""toast""]","The French are eating the %snails% at the restaurant","539134","condition_a","55411","",""
"main","[""bag""]","The school lunch came with snacks and  a(n)  %carton% of milk.","550580","condition_a","55411","",""
"main","[""melons""]","The smoothie is made with %kale% from the garden","567453","condition_a","55411","",""
"main","[""mouse""]","The children heard about a(n) %sale% on cheese.","580264","condition_a","55411","",""
"main","[""cap""]","The children needed  a(n)  %bell% for the event.","590591","condition_a","55411","",""
"main","[""wood""]","The carpenter used %elm% for the cabinet.","610009","condition_a","55411","",""
"main","[""rivers""]","The man learned about the %mountains% in Africa.","629498","condition_a","55411","",""
